id,target_name,start_date,end_date,national,units,territory,ce area,zone_id,db_id,db_code,db_name,sku_id,sku_code,sku_name,TargetQty(Case),TargetQty(Pcs)
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,178,3000112,Poly Enterprise,30,179,Mountain Dew 400 ml (PET),10,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,178,3000112,Poly Enterprise,31,155,Aquafina 500ml,15,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,178,3000112,Poly Enterprise,32,159,Aquafina 1500ml,17,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,178,3000112,Poly Enterprise,33,51,Mango Slice 250 ml (GRB),1,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,178,3000112,Poly Enterprise,34,85,Pepsi 2000 ml (PET),1,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,178,3000112,Poly Enterprise,35,96,Evervess Club Soda 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,1,2,Pepsi 207 ml (GRB),17,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,2,1,Pepsi 250 ml (GRB),1,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,3,161,Pepsi 500 ml (PET),5,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,4,176,Pepsi 400 ml (PET),10,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,5,75,Pepsi 1000 ml (PET),1,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,6,129,Pepsi 250 ml (PET),34,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,7,169,Pepsi 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,8,10,Pepsi Diet 500 ml (PET),4,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,9,170,Pepsi Diet 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,10,22,MOrange200(GRB),5,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,11,26,Mirinda Orange 500 ml (PET),103,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,12,178,Mirinda Orange 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,13,131,Mirinda Orange 250 ml (PET),29,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,14,172,Mirinda Orange 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,15,77,Mirinda Orange 1000 ml (PET),4,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,16,12,7up 207 ml (GRB),29,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,17,11,7up 250 ml (GRB),14,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,18,16,7up 500 ml (PET),295,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,19,177,7up 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,20,130,7up 250 ml (PET),167,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,21,171,7up 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,22,76,7up 1000 ml (PET),170,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,23,86,7up 2000 ml (PET),154,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,24,20,7up light 500 ml (PET),2,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,25,174,Can Combo 250ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,26,15,Mountain Dew 200 ml (GRB),43,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,27,132,Mountain Dew 250 ml (PET),3,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,28,46,Mountain Dew 500 ml (PET),5,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,29,173,Mountain Dew 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,30,179,Mountain Dew 400 ml (PET),13,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,31,155,Aquafina 500ml,21,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,32,159,Aquafina 1500ml,23,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,33,51,Mango Slice 250 ml (GRB),1,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,34,85,Pepsi 2000 ml (PET),1,
42,Apr-17,01-04-17,30-04-17,National,Bogra Unit,TDM Rangpur ,CE_Dinajpur,84,179,30000191,MS Lokman Store,35,96,Evervess Club Soda 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,1,2,Pepsi 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,2,1,Pepsi 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,3,161,Pepsi 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,4,176,Pepsi 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,5,75,Pepsi 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,6,129,Pepsi 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,7,169,Pepsi 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,8,10,Pepsi Diet 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,9,170,Pepsi Diet 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,10,22,MOrange200(GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,11,26,Mirinda Orange 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,12,178,Mirinda Orange 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,13,131,Mirinda Orange 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,14,172,Mirinda Orange 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,15,77,Mirinda Orange 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,16,12,7up 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,17,11,7up 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,18,16,7up 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,19,177,7up 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,20,130,7up 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,21,171,7up 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,22,76,7up 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,23,86,7up 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,24,20,7up light 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,25,174,Can Combo 250ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,26,15,Mountain Dew 200 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,27,132,Mountain Dew 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,28,46,Mountain Dew 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,29,173,Mountain Dew 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,30,179,Mountain Dew 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,31,155,Aquafina 500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,32,159,Aquafina 1500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,33,51,Mango Slice 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,34,85,Pepsi 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,ADC Chittagong Metro,CE_Hathazari,69,180,2000269,Jahanara Enterprise,35,96,Evervess Club Soda 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),1,2,Pepsi 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),2,1,Pepsi 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),3,161,Pepsi 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),4,176,Pepsi 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),5,75,Pepsi 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),6,129,Pepsi 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),7,169,Pepsi 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),8,10,Pepsi Diet 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),9,170,Pepsi Diet 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),10,22,MOrange200(GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),11,26,Mirinda Orange 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),12,178,Mirinda Orange 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),13,131,Mirinda Orange 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),14,172,Mirinda Orange 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),15,77,Mirinda Orange 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),16,12,7up 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),17,11,7up 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),18,16,7up 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),19,177,7up 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),20,130,7up 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),21,171,7up 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),22,76,7up 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),23,86,7up 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),24,20,7up light 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),25,174,Can Combo 250ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),26,15,Mountain Dew 200 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),27,132,Mountain Dew 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),28,46,Mountain Dew 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),29,173,Mountain Dew 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),30,179,Mountain Dew 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),31,155,Aquafina 500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),32,159,Aquafina 1500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),33,51,Mango Slice 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),34,85,Pepsi 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,181,2000281,MS Bhai Bhai Traders  (coxsbazr),35,96,Evervess Club Soda 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,1,2,Pepsi 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,2,1,Pepsi 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,3,161,Pepsi 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,4,176,Pepsi 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,5,75,Pepsi 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,6,129,Pepsi 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,7,169,Pepsi 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,8,10,Pepsi Diet 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,9,170,Pepsi Diet 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,10,22,MOrange200(GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,11,26,Mirinda Orange 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,12,178,Mirinda Orange 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,13,131,Mirinda Orange 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,14,172,Mirinda Orange 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,15,77,Mirinda Orange 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,16,12,7up 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,17,11,7up 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,18,16,7up 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,19,177,7up 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,20,130,7up 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,21,171,7up 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,22,76,7up 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,23,86,7up 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,24,20,7up light 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,25,174,Can Combo 250ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,26,15,Mountain Dew 200 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,27,132,Mountain Dew 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,28,46,Mountain Dew 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,29,173,Mountain Dew 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,30,179,Mountain Dew 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,31,155,Aquafina 500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,32,159,Aquafina 1500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong CITY,CE_Cox'sbazar,61,182,2000404,MS Ayrin Traders.,33,51,Mango Slice 250 ml (GRB),0,
